year,volume,issue,date,title,author,pages,doi,link,abstract
2012,67,6,11/2012,Asset Fire Sales and Purchases and the International Transmission of Funding Shocks,"CHOTIBHAK JOTIKASTHIRA, CHRISTIAN LUNDBLAD, TARUN RAMADORAI",,https://doi.org/10.1111/j.1540-6261.2012.01780.x,https://doi.org/10.1111/j.1540-6261.2012.01780.x,"We identify a new channel for the transmission of shocks across international markets. Investor flows to funds domiciled in developed markets force significant changes in these funds' emerging market portfolio allocations. These forced trades or “fire sales” affect emerging market equity prices, correlations, and betas, and are related to but distinct from effects arising purely from fund holdings or from overlapping ownership of emerging markets in fund portfolios. A simple model and calibration exercise highlight the importance to these findings of “push” effects from funds' domicile countries and “co‐ownership spillover” between markets with overlapping fund ownership."
2012,67,6,11/2012,Strategic Default and Equity Risk Across Countries,"GIOVANNI FAVARA, ENRIQUE SCHROTH, PHILIP VALTA",,https://doi.org/10.1111/j.1540-6261.2012.01781.x,https://doi.org/10.1111/j.1540-6261.2012.01781.x,"We show that the prospect of a debt renegotiation favorable to shareholders reduces the firm's equity risk. Equity beta and return volatility are lower in countries where the bankruptcy code favors debt renegotiations and for firms with more shareholder bargaining power relative to debt holders. These relations weaken as the country's insolvency procedure favors liquidations over renegotiations. In the limit, when debt contracts cannot be renegotiated, equity risk is independent of shareholders' incentives to default strategically. We argue that these findings support the hypothesis that the threat of strategic default can reduce the firm's equity risk."
2012,67,6,11/2012,Are All Ratings Created Equal? The Impact of Issuer Size on the Pricing of Mortgage‐Backed Securities,"JIE (JACK) HE, JUN (QJ) QIAN, PHILIP E. STRAHAN",,https://doi.org/10.1111/j.1540-6261.2012.01782.x,https://doi.org/10.1111/j.1540-6261.2012.01782.x,"Initial yields on both AAA‐rated and non‐AAA rated mortgage‐backed security (MBS) tranches sold by large issuers are higher than yields on similar tranches sold by small issuers during the market boom years of 2004 to 2006. Moreover, the prices of MBS sold by large issuers drop more than those sold by small issuers, and the differences are concentrated among tranches issued during 2004 to 2006. These results suggest that investors price the risk that large issuers received more inflated ratings than small issuers, especially during boom periods."
2012,67,6,11/2012,This Time Is the Same: Using Bank Performance in 1998 to Explain Bank Performance during the Recent Financial Crisis,"RÜDIGER FAHLENBRACH, ROBERT PRILMEIER, RENÉ M. STULZ",,https://doi.org/10.1111/j.1540-6261.2012.01783.x,https://doi.org/10.1111/j.1540-6261.2012.01783.x,"Are some banks prone to perform poorly during crises? If yes, why? In this paper, we show that a bank's stock return performance during the 1998 crisis predicts its stock return performance and probability of failure during the recent financial crisis. This effect is economically large. Our findings are consistent with persistence in a bank's risk culture and/or aspects of its business model that make its performance sensitive to crises. Banks that relied more on short‐term funding, had more leverage, and grew more are more likely to be banks that performed poorly in both crises."
2012,67,6,11/2012,Agency Problems in Public Firms: Evidence from Corporate Jets in Leveraged Buyouts,JESSE EDGERTON,,https://doi.org/10.1111/j.1540-6261.2012.01784.x,https://doi.org/10.1111/j.1540-6261.2012.01784.x,"This paper uses novel data to examine the fleets of corporate jets operated by both publicly traded and privately held firms. In the cross‐section, firms owned by private equity funds average 40% smaller fleets than observably similar public firms. Similar fleet reductions are observed within firms that undergo leveraged buyouts. Quantile regressions indicate that these results are driven by firms in the upper 30% of the conditional jet distribution. The results thus suggest that executives in a substantial minority of public firms enjoy excessive perquisite and compensation packages."
2012,67,6,11/2012,Does Reputation Limit Opportunistic Behavior in the VC Industry? Evidence from Litigation against VCs,"VLADIMIR ATANASOV, VLADIMIR IVANOV, KATE LITVAK",,https://doi.org/10.1111/j.1540-6261.2012.01785.x,https://doi.org/10.1111/j.1540-6261.2012.01785.x,"We examine the role of reputation in limiting opportunistic behavior by venture capitalists towards four types of counterparties: entrepreneurs, investors, other VCs, and buyers of VC‐backed startups. Using a hand‐collected database of lawsuits, we document that more reputable VCs (i.e., VCs that are older, have more deals and funds under management, and syndicate with larger networks of VCs) are less likely to be litigated. We also find that litigated VCs suffer declines in future business relative to matched peers. These declines are larger for more reputable VCs, and for VCs that are defendants to multiple lawsuits or sued by entrepreneurs."
2012,67,6,11/2012,On the Life Cycle Dynamics of Venture‐Capital‐ and Non‐Venture‐Capital‐Financed Firms,"MANJU PURI, REBECCA ZARUTSKIE",,https://doi.org/10.1111/j.1540-6261.2012.01786.x,https://doi.org/10.1111/j.1540-6261.2012.01786.x,"We use data over 25 years to understand the life cycle dynamics of VC‐ and non‐VC‐financed firms. We find successful and failed VC‐financed firms achieve larger scale but are not more profitable at exit than matched non‐VC‐financed firms. Cumulative failure rates of VC‐financed firms are lower, with the difference driven largely by lower failure rates in the initial years after receiving VC. Our results are not driven by VCs disguising failures as acquisitions or by certain types of VCs. The performance difference between VC‐ and non‐VC‐financed firms narrows in the post‐internet bubble years, but does not disappear."
2012,67,6,11/2012,Dynamic Agency and the q Theory of Investment,"PETER M. DEMARZO, MICHAEL J. FISHMAN, ZHIGUO HE, NENG WANG",,https://doi.org/10.1111/j.1540-6261.2012.01787.x,https://doi.org/10.1111/j.1540-6261.2012.01787.x,"We develop an analytically tractable model integrating dynamic investment theory with dynamic optimal incentive contracting, thereby endogenizing financing constraints. Incentive contracting generates a history‐dependent wedge between marginal and average q, and both vary over time as good (bad) performance relaxes (tightens) financing constraints. Financial slack, not cash flow, is the appropriate proxy for financing constraints. Investment decreases with idiosyncratic risk, and is positively correlated with past profits, past investment, and managerial compensation even with time‐invariant investment opportunities. Optimal contracting involves deferred compensation, possible termination, and compensation that depends on exogenous observable persistent profitability shocks, effectively paying managers for luck."
2012,67,6,11/2012,Private Equity Performance and Liquidity Risk,"FRANCESCO FRANZONI, ERIC NOWAK, LUDOVIC PHALIPPOU",,https://doi.org/10.1111/j.1540-6261.2012.01788.x,https://doi.org/10.1111/j.1540-6261.2012.01788.x,"Private equity has traditionally been thought to provide diversification benefits. However, these benefits may be lower than anticipated as we find that private equity suffers from significant exposure to the same liquidity risk factor as public equity and other alternative asset classes. The unconditional liquidity risk premium is about 3% annually and, in a four‐factor model, the inclusion of this liquidity risk premium reduces alpha to zero. In addition, we provide evidence that the link between private equity returns and overall market liquidity occurs via a funding liquidity channel."
2012,67,6,11/2012,MISCELLANEA,,,https://doi.org/10.1111/j.1540-6261.2012.01804.x,https://doi.org/10.1111/j.1540-6261.2012.01804.x,
2012,67,6,11/2012,ANNOUNCEMENTS,,,https://doi.org/10.1111/jofi.12002,https://doi.org/10.1111/jofi.12002,
2012,67,6,11/2012,INDEX TO VOLUME LXVII,,,https://doi.org/10.1111/j.1540-6261.2012.01805.x,https://doi.org/10.1111/j.1540-6261.2012.01805.x,
2012,67,6,11/2012,INDEX TO VOLUME LXVII,,,https://doi.org/10.1111/j.1540-6261.2012.01806.x,https://doi.org/10.1111/j.1540-6261.2012.01806.x,
2013,68,1,1/2013,Efficient Recapitalization,"THOMAS PHILIPPON, PHILIPP SCHNABL",,https://doi.org/10.1111/j.1540-6261.2012.01793.x,https://doi.org/10.1111/j.1540-6261.2012.01793.x,"We analyze government interventions to recapitalize a banking sector that restricts lending to firms because of debt overhang. We find that the efficient recapitalization program injects capital against preferred stock plus warrants and conditions implementation on sufficient bank participation. Preferred stock plus warrants reduces opportunistic participation by banks that do not require recapitalization, although conditional implementation limits free riding by banks that benefit from lower credit risk because of other banks’ participation. Efficient recapitalization is profitable if the benefits of lower aggregate credit risk exceed the cost of implicit transfers to bank debt holders."
2013,68,1,1/2013,"Industry‐Specific Human Capital, Idiosyncratic Risk, and the Cross‐Section of Expected Stock Returns",ESTHER EILING,,https://doi.org/10.1111/j.1540-6261.2012.01794.x,https://doi.org/10.1111/j.1540-6261.2012.01794.x,"Human capital is one of the largest assets in the economy and in theory may play an important role for asset pricing. Human capital is heterogeneous across investors. One source of heterogeneity is industry affiliation. I show that the cross‐section of expected stock returns is primarily affected by industry‐level rather than aggregate labor income risk. Furthermore, when human capital is excluded from the asset pricing model, the resulting idiosyncratic risk may appear to be priced. I find that the premium for idiosyncratic risk documented by several empirical studies depends on the covariance between stock and human capital returns."
2013,68,1,1/2013,Ex Ante Skewness and Expected Stock Returns,"JENNIFER CONRAD, ROBERT F. DITTMAR, ERIC GHYSELS",,https://doi.org/10.1111/j.1540-6261.2012.01795.x,https://doi.org/10.1111/j.1540-6261.2012.01795.x,"We use option prices to estimate ex ante higher moments of the underlying individual securities’ risk‐neutral returns distribution. We find that individual securities’ risk‐neutral volatility, skewness, and kurtosis are strongly related to future returns. Specifically, we find a negative (positive) relation between ex ante volatility (kurtosis) and subsequent returns in the cross‐section, and more ex ante negatively (positively) skewed returns yield subsequent higher (lower) returns. We analyze the extent to which these returns relations represent compensation for risk and find evidence that, even after controlling for differences in co‐moments, individual securities’ skewness matters."
2013,68,1,1/2013,"Dynamic Competition, Valuation, and Merger Activity","MATTHEW SPIEGEL, HEATHER TOOKES",,https://doi.org/10.1111/j.1540-6261.2012.01796.x,https://doi.org/10.1111/j.1540-6261.2012.01796.x,"We model the interactions between product market competition and investment valuation within a dynamic oligopoly. To our knowledge, the model is the first continuous‐time corporate finance model in a multiple firm setting with heterogeneous products. The model is tractable and amenable to estimation. We use it to relate current industry characteristics with firm value and financial decisions. Unlike most corporate finance models, it produces predictions regarding parameter magnitudes as well their signs. Estimates of the model's parameters indicate strong linkages between model‐implied and actual values. The paper uses the estimated parameters to predict rivals’ returns near merger announcements."
2013,68,1,1/2013,Conflicting Family Values in Mutual Fund Families,"UTPAL BHATTACHARYA, JUNG H. LEE, VERONIKA K. POOL",,https://doi.org/10.1111/j.1540-6261.2012.01797.x,https://doi.org/10.1111/j.1540-6261.2012.01797.x,"We analyze the investment behavior of affiliated funds of mutual funds (AFoMFs), which are mutual funds that can only invest in other funds in the family, and are offered by most large families. Though never mentioned in any prospectus, we discover that AFoMFs provide an insurance pool against temporary liquidity shocks to other funds in the family. We show that, though the family benefits because funds can avoid fire sales, the cost of this insurance is borne by the investors in the AFoMFs. The paper thus uncovers some of the hidden complexities of fiduciary responsibility in mutual fund families."
2013,68,1,1/2013,What Do Consumers’ Fund Flows Maximize? Evidence from Their Brokers’ Incentives,"SUSAN E. K. CHRISTOFFERSEN, RICHARD EVANS, DAVID K. MUSTO",,https://doi.org/10.1111/j.1540-6261.2012.01798.x,https://doi.org/10.1111/j.1540-6261.2012.01798.x,"We ask whether mutual funds’ flows reflect the incentives of the brokers intermediating them. The incentives we address are those revealed in statutory filings: the brokers’ shares of sales loads and other revenue, and their affiliation with the fund family. We find significant effects of these payments to brokers on funds’ inflows, particularly when the brokers are not affiliated. Tracking these investments forward, we find load sharing, but not revenue sharing, to predict poor performance, consistent with the different incentives these payments impart. We identify one benefit of captive brokerage, which is the recapture of redemptions elsewhere in the family."
2013,68,1,1/2013,Capital Budgeting versus Market Timing: An Evaluation Using Demographics,"STEFANO DELLAVIGNA, JOSHUA M. POLLET",,https://doi.org/10.1111/j.1540-6261.2012.01799.x,https://doi.org/10.1111/j.1540-6261.2012.01799.x,"Using demand shifts induced by demographics, we evaluate capital budgeting and market timing. Capital budgeting implies that industries anticipating positive demand shifts in the near future should issue more equity to finance greater capacity. To the extent that demand shifts in the distant future are not incorporated into equity prices, market timing implies that industries anticipating positive shifts in the distant future should issue less equity due to undervaluation. The evidence supports both theories: new listings and equity issuance respond positively to demand shifts during the next 5 years and negatively to demand shifts further in the future."
2013,68,1,1/2013,Analyst Forecast Consistency,"GILLES HILARY, CHARLES HSU",,https://doi.org/10.1111/j.1540-6261.2012.01800.x,https://doi.org/10.1111/j.1540-6261.2012.01800.x,"We show empirically that analysts who display more consistent forecast errors have greater ability to affect prices, and that this effect is larger than that of stated accuracy. These results lead to three implications. First, consistent analysts are less likely to be demoted and are more likely to be nominated All Star analysts. Second, analysts strategically deliver downward‐biased forecasts to increase their consistency (if at the expense of stated accuracy). Finally, the benefits of consistency and of “lowballing” (accuracy) are increasing (decreasing) in institutional investors’ presence."
2013,68,1,1/2013,Liquidity Cycles and Make/Take Fees in Electronic Markets,"THIERRY FOUCAULT, OHAD KADAN, EUGENE KANDEL",,https://doi.org/10.1111/j.1540-6261.2012.01801.x,https://doi.org/10.1111/j.1540-6261.2012.01801.x,"We develop a model in which the speed of reaction to trading opportunities is endogenous. Traders face a trade‐off between the benefit of being first to seize a profit opportunity and the cost of attention required to be first to seize this opportunity. The model provides an explanation for maker/taker pricing, and has implications for the effects of algorithmic trading on liquidity, volume, and welfare. Liquidity suppliers’ and liquidity demanders’ trading intensities reinforce each other, highlighting a new form of liquidity externalities. Data on durations between trades and quotes could be used to identify these externalities."
2013,68,1,1/2013,Short‐Selling Bans Around the World: Evidence from the 2007–09 Crisis,"ALESSANDRO BEBER, MARCO PAGANO",,https://doi.org/10.1111/j.1540-6261.2012.01802.x,https://doi.org/10.1111/j.1540-6261.2012.01802.x,"Most regulators around the world reacted to the 2007–09 crisis by imposing bans on short selling. These were imposed and lifted at different dates in different countries, often targeted different sets of stocks, and featured varying degrees of stringency. We exploit this variation in short‐sales regimes to identify their effects on liquidity, price discovery, and stock prices. Using panel and matching techniques, we find that bans (i) were detrimental for liquidity, especially for stocks with small capitalization and no listed options; (ii) slowed price discovery, especially in bear markets, and (iii) failed to support prices, except possibly for U.S. financial stocks."
2013,68,1,1/2013,MISCELLANEA,,,https://doi.org/10.1111/j.1540-6261.2012.01803.x,https://doi.org/10.1111/j.1540-6261.2012.01803.x,
2013,68,1,1/2013,ANNOUNCEMENTS,,,https://doi.org/10.1111/jofi.12015,https://doi.org/10.1111/jofi.12015,
2013,68,2,3/2013,Divisional Managers and Internal Capital Markets,"RAN DUCHIN, DENIS SOSYURA",,https://doi.org/10.1111/jofi.12003,https://doi.org/10.1111/jofi.12003,"Using hand‐collected data on divisional managers at S&P 500 firms, we study their role in internal capital budgeting. Divisional managers with social connections to the CEO receive more capital. Connections to the CEO outweigh measures of managers' formal influence, such as seniority and board membership, and affect both managerial appointments and capital allocations. The effect of connections on investment efficiency depends on the tradeoff between agency and information asymmetry. Under weak governance, connections reduce investment efficiency and firm value via favoritism. Under high information asymmetry, connections increase investment efficiency and firm value via information transfer."
2013,68,2,3/2013,Monitoring Managers: Does It Matter?,"FRANCESCA CORNELLI, ZBIGNIEW KOMINEK, ALEXANDER LJUNGQVIST",,https://doi.org/10.1111/jofi.12004,https://doi.org/10.1111/jofi.12004,"We study how well‐incentivized boards monitor CEOs and whether monitoring improves performance. Using unique, detailed data on boards' information sets and decisions for a large sample of private equity–backed firms, we find that gathering information helps boards learn about CEO ability. “Soft” information plays a much larger role than hard data, such as the performance metrics that prior literature focuses on, and helps avoid firing a CEO for bad luck or in response to adverse external shocks. We show that governance reforms increase the effectiveness of board monitoring and establish a causal link between forced CEO turnover and performance improvements."
2013,68,2,3/2013,The Maturity Rat Race,"MARKUS K. BRUNNERMEIER, MARTIN OEHMKE",,https://doi.org/10.1111/jofi.12005,https://doi.org/10.1111/jofi.12005,"Why do some firms, especially financial institutions, finance themselves so short‐term? We show that extreme reliance on short‐term financing may be the outcome of a maturity rat race: a borrower may have an incentive to shorten the maturity of an individual creditor's debt contract because this dilutes other creditors. In response, other creditors opt for shorter maturity contracts as well. This dynamic toward short maturities is present whenever interim information is mostly about the probability of default rather than the recovery in default. For borrowers that cannot commit to a maturity structure, equilibrium financing is inefficiently short‐term."
2013,68,2,3/2013,"Outsourcing Mutual Fund Management: Firm Boundaries, Incentives, and Performance","JOSEPH CHEN, HARRISON HONG, WENXI JIANG, JEFFREY D. KUBIK",,https://doi.org/10.1111/jofi.12006,https://doi.org/10.1111/jofi.12006,"We investigate the effects of managerial outsourcing on the performance and incentives of mutual funds. Fund families outsource the management of a large fraction of their funds to advisory firms. These funds underperform those run internally by about 52 basis points per year. After instrumenting for a fund's outsourcing status, the estimated underperformance is three times larger. We hypothesize that contractual externalities due to firm boundaries make it difficult to extract performance from an outsourced relationship. Consistent with this view, outsourced funds face higher powered incentives; they are more likely to be closed after poor performance and excessive risk‐taking."
2013,68,2,3/2013,A Multiple Lender Approach to Understanding Supply and Search in the Equity Lending Market,"ADAM C. KOLASINSKI, ADAM V. REED, MATTHEW C. RINGGENBERG",,https://doi.org/10.1111/jofi.12007,https://doi.org/10.1111/jofi.12007,"Using unique data from 12 lenders, we examine how equity lending fees respond to demand shocks. We find that, when demand is moderate, fees are largely insensitive to demand shocks. However, at high demand levels, further increases in demand lead to significantly higher fees and the extent to which demand shocks impact fees is also related to search frictions in the loan market. Moreover, consistent with search models, we find significant dispersion in loan fees, with this dispersion increasing in loan scarcity and search frictions. Our findings imply that search frictions significantly impact short selling costs."
2013,68,2,3/2013,On the High‐Frequency Dynamics of Hedge Fund Risk Exposures,"ANDREW J. PATTON, TARUN RAMADORAI",,https://doi.org/10.1111/jofi.12008,https://doi.org/10.1111/jofi.12008,"We propose a new method to model hedge fund risk exposures using relatively high‐frequency conditioning variables. In a large sample of funds, we find substantial evidence that hedge fund risk exposures vary across and within months, and that capturing within‐month variation is more important for hedge funds than for mutual funds. We consider different within‐month functional forms, and uncover patterns such as day‐of‐the‐month variation in risk exposures. We also find that changes in portfolio allocations, rather than in the risk exposures of the underlying assets, are the main drivers of hedge funds' risk exposure variation."
2013,68,2,3/2013,The Cost of Short‐Selling Liquid Securities,"SNEHAL BANERJEE, JEREMY J. GRAVELINE",,https://doi.org/10.1111/jofi.12009,https://doi.org/10.1111/jofi.12009,"Standard models of liquidity argue that the higher price for a liquid security reflects the future benefits that long investors expect to receive. We show that short‐sellers can also pay a net liquidity premium if their cost to borrow the security is higher than the price premium they collect from selling it. We provide a model‐free decomposition of the price premium for liquid securities into the net premiums paid by both long investors and short‐sellers. Empirically, we find that short‐sellers were responsible for a substantial fraction of the liquidity premium for on‐the‐run Treasuries from November 1995 through July 2009."
2013,68,2,3/2013,Noisy Prices and Inference Regarding Returns,"ELENA ASPAROUHOVA, HENDRIK BESSEMBINDER, IVALINA KALCHEVA",,https://doi.org/10.1111/jofi.12010,https://doi.org/10.1111/jofi.12010,"Temporary deviations of trade prices from fundamental values impart bias to estimates of mean returns to individual securities, to differences in mean returns across portfolios, and to parameters estimated in return regressions. We consider a number of corrections, and show them to be effective under reasonable assumptions. In an application to the Center for Research in Security Prices monthly returns, the corrections indicate significant biases in uncorrected return premium estimates associated with an array of firm characteristics. The bias can be large in economic terms, for example, equal to 50% or more of the corrected estimate for firm size and share price."
2013,68,2,3/2013,How Effective Were the Federal Reserve Emergency Liquidity Facilities? Evidence from the Asset‐Backed Commercial Paper Money Market Mutual Fund Liquidity Facility,"BURCU DUYGAN‐BUMP, PATRICK PARKINSON, ERIC ROSENGREN, GUSTAVO A. SUAREZ, PAUL WILLEN",,https://doi.org/10.1111/jofi.12011,https://doi.org/10.1111/jofi.12011,"The events following Lehman's failure in 2008 and the current turmoil emanating from Europe highlight the structural vulnerabilities of short‐term credit markets and the role of central banks as back‐stop liquidity providers. The Federal Reserve's response to financial disruptions in the United States importantly included the creation of liquidity facilities. Using a differences‐in‐differences approach, we evaluate one of the most unusual of these interventions—the Asset‐Backed Commercial Paper Money Market Mutual Fund Liquidity Facility. We find that this facility helped stabilize asset outflows from money market funds and reduced asset‐backed commercial paper yields significantly."
2013,68,2,3/2013,Uncovering Hedge Fund Skill from the Portfolio Holdings They Hide,"VIKAS AGARWAL, WEI JIANG, YUEHUA TANG, BAOZHONG YANG",,https://doi.org/10.1111/jofi.12012,https://doi.org/10.1111/jofi.12012,"This paper studies the “confidential holdings” of institutional investors, especially hedge funds, where the quarter‐end equity holdings are disclosed with a delay through amendments to Form 13F and are usually excluded from the standard databases. Funds managing large risky portfolios with nonconventional strategies seek confidentiality more frequently. Stocks in these holdings are disproportionately associated with information‐sensitive events or share characteristics indicating greater information asymmetry. Confidential holdings exhibit superior performance up to 12 months, and tend to take longer to build. Together the evidence supports private information and the associated price impact as the dominant motives for confidentiality."
2013,68,2,3/2013,MISCELLANEA,,,https://doi.org/10.1111/jofi.12016,https://doi.org/10.1111/jofi.12016,
2013,68,2,3/2013,ANNOUNCEMENTS,,,https://doi.org/10.1111/jofi.12039,https://doi.org/10.1111/jofi.12039,
2013,68,3,5/2013,Reverse Survivorship Bias,JUHANI T. LINNAINMAA,,https://doi.org/10.1111/jofi.12030,https://doi.org/10.1111/jofi.12030,"Mutual funds often disappear following poor performance. When this poor performance is partly attributable to negative idiosyncratic shocks, funds' estimated alphas understate their true alphas. This paper estimates a structural model to correct for this bias. Although most funds still have negative alphas, they are not nearly as low as those suggested by the fund‐by‐fund regressions. Approximately 12% of funds have net four‐factor model alphas greater than 2% per year. All studies that run fund‐by‐fund regressions to draw inferences about the prevalence of skill among mutual fund managers are subject to reverse survivorship bias."
2013,68,3,5/2013,The Evolution of a Financial Crisis: Collapse of the Asset‐Backed Commercial Paper Market,"DANIEL COVITZ, NELLIE LIANG, GUSTAVO A. SUAREZ",,https://doi.org/10.1111/jofi.12023,https://doi.org/10.1111/jofi.12023,"This paper documents “runs” on asset‐backed commercial paper (ABCP) programs in 2007. We find that one‐third of programs experienced a run within weeks of the onset of the ABCP crisis and that runs, as well as yields and maturities for new issues, were related to program‐level and macro‐financial risks. These findings are consistent with the asymmetric information framework used to explain banking panics, have implications for commercial paper investors’ degree of risk intolerance, and inform empirical predictions of recent papers on dynamic coordination failures."
2013,68,3,5/2013,Equilibrium Subprime Lending,"IGOR MAKAROV, GUILLAUME PLANTIN",,https://doi.org/10.1111/jofi.12022,https://doi.org/10.1111/jofi.12022,"This paper develops an equilibrium model of a subprime mortgage market. Our goal is to offer a benchmark with which the recent subprime boom and bust can be compared. The model is tractable and delivers plausible orders of magnitude for borrowing capacities, as well as default and trading intensities. We offer simple explanations for several phenomena in the subprime market, such as the prevalence of teaser rates and the clustering of defaults. In our model, both nondiversifiable and diversifiable income risks reduce debt capacities. Thus, debt capacities need not be higher when a larger fraction of income risk is diversifiable."
2013,68,3,5/2013,Access to Collateral and Corporate Debt Structure: Evidence from a Natural Experiment,VIKRANT VIG,,https://doi.org/10.1111/jofi.12020,https://doi.org/10.1111/jofi.12020,"We investigate how firms respond to strengthening of creditor rights by examining their financial decisions following a securitization reform in India. We find that the reform led to a reduction in secured debt, total debt, debt maturity, and asset growth, and an increase in liquidity hoarding by firms. Moreover, the effects are more pronounced for firms that have a higher proportion of tangible assets because these firms are more affected by the secured transactions law. These results suggest that strengthening of creditor rights introduces a liquidation bias and documents how firms alter their debt structures to contract around it."
2013,68,3,5/2013,Value and Momentum Everywhere,"CLIFFORD S. ASNESS, TOBIAS J. MOSKOWITZ, LASSE HEJE PEDERSEN",,https://doi.org/10.1111/jofi.12021,https://doi.org/10.1111/jofi.12021,"We find consistent value and momentum return premia across eight diverse markets and asset classes, and a strong common factor structure among their returns. Value and momentum returns correlate more strongly across asset classes than passive exposures to the asset classes, but value and momentum are negatively correlated with each other, both within and across asset classes. Our results indicate the presence of common global risks that we characterize with a three‐factor model. Global funding liquidity risk is a partial source of these patterns, which are identifiable only when examining value and momentum jointly across markets. Our findings present a challenge to existing behavioral, institutional, and rational asset pricing theories that largely focus on U.S. equities."
2013,68,3,5/2013,Can Time‐Varying Risk of Rare Disasters Explain Aggregate Stock Market Volatility?,JESSICA A. WACHTER,,https://doi.org/10.1111/jofi.12018,https://doi.org/10.1111/jofi.12018,"Why is the equity premium so high, and why are stocks so volatile? Why are stock returns in excess of government bill rates predictable? This paper proposes an answer to these questions based on a time‐varying probability of a consumption disaster. In the model, aggregate consumption follows a normal distribution with low volatility most of the time, but with some probability of a consumption realization far out in the left tail. The possibility of this poor outcome substantially increases the equity premium, while time‐variation in the probability of this outcome drives high stock market volatility and excess return predictability."
2013,68,3,5/2013,State‐Level Business Cycles and Local Return Predictability,"GEORGE M. KORNIOTIS, ALOK KUMAR",,https://doi.org/10.1111/jofi.12017,https://doi.org/10.1111/jofi.12017,"This study examines whether local stock returns vary with local business cycles in a predictable manner. We find that U.S. state portfolios earn higher future returns when state‐level unemployment rates are higher and housing collateral ratios are lower. During the 1978 to 2009 period, geography‐based trading strategies earn annualized risk‐adjusted returns of 5%. This abnormal performance reflects time‐varying systematic risks and local‐trading induced mispricing. Consistent with the mispricing explanation, the evidence of predictability is stronger among firms with low visibility and high local ownership. Nonlocal domestic and foreign investors arbitrage away the predictable patterns in local returns in 1 year."
2013,68,3,5/2013,Do Hostile Takeovers Stifle Innovation? Evidence from Antitakeover Legislation and Corporate Patenting,JULIAN ATANASSOV,,https://doi.org/10.1111/jofi.12019,https://doi.org/10.1111/jofi.12019,"I examine how strong corporate governance proxied by the threat of hostile takeovers affects innovation and firm value. I find a significant decline in the number of patents and citations per patent for firms incorporated in states that pass antitakeover laws relative to firms incorporated in states that do not. Most of the impact of antitakeover laws on innovation occurs 2 or more years after they are passed, indicating a causal effect. The negative effect of antitakeover laws is mitigated by the presence of alternative governance mechanisms such as large shareholders, pension fund ownership, leverage, and product market competition."
2013,68,3,5/2013,Decentralized Investment Management: Evidence from the Pension Fund Industry,"DAVID BLAKE, ALBERTO G. ROSSI, ALLAN TIMMERMANN, IAN TONKS, RUSS WERMERS",,https://doi.org/10.1111/jofi.12024,https://doi.org/10.1111/jofi.12024,"Using a unique data set, we document two secular trends in the shift from centralized to decentralized pension fund management over the past few decades. First, across asset classes, sponsors replace generalist balanced managers with better‐performing specialists. Second, within asset classes, funds replace single managers with multiple competing managers following diverse strategies to reduce scale diseconomies as funds grow larger relative to capital markets. Consistent with a model of decentralized management, sponsors implement risk controls that trade off higher anticipated alphas of multiple specialists against the increased difficulty in coordinating their risk‐taking and the greater uncertainty concerning their true skills."
2013,68,3,5/2013,"Financial Regulation, Financial Globalization, and the Synchronization of Economic Activity","SEBNEM KALEMLI‐OZCAN, ELIAS PAPAIOANNOU, JOSÉ‐LUIS PEYDRÓ",,https://doi.org/10.1111/jofi.12025,https://doi.org/10.1111/jofi.12025,"We analyze the impact of financial globalization on business cycle synchronization using a proprietary database on banks’ international exposure for industrialized countries during 1978 to 2006. Theory makes ambiguous predictions and identification has been elusive due to lack of bilateral time‐varying financial linkages data. In contrast to conventional wisdom and previous empirical studies, we identify a strong negative effect of banking integration on output synchronization, conditional on global shocks and country‐pair heterogeneity. Similarly, we show divergent economic activity due to higher integration using an exogenous de‐jure measure of integration based on financial regulations that harmonized EU markets."
2013,68,3,5/2013,How Wise Are Crowds? Insights from Retail Orders and Stock Returns,"ERIC K. KELLEY, PAUL C. TETLOCK",,https://doi.org/10.1111/jofi.12028,https://doi.org/10.1111/jofi.12028,"We analyze the role of retail investors in stock pricing using a database uniquely suited for this purpose. The data allow us to address selection bias concerns and to separately examine aggressive (market) and passive (limit) orders. Both aggressive and passive net buying positively predict firms’ monthly stock returns with no evidence of return reversal. Only aggressive orders correctly predict firm news, including earnings surprises, suggesting they convey novel cash flow information. Only passive net buying follows negative returns, consistent with traders providing liquidity and benefiting from the reversal of transitory price movements. These actions contribute to market efficiency."
2013,68,3,5/2013,Sentiment during Recessions,DIEGO GARCÍA,,https://doi.org/10.1111/jofi.12027,https://doi.org/10.1111/jofi.12027,"This paper studies the effect of sentiment on asset prices during the 20th century (1905 to 2005). As a proxy for sentiment, we use the fraction of positive and negative words in two columns of financial news from the New York Times. The main contribution of the paper is to show that, controlling for other well‐known time‐series patterns, the predictability of stock returns using news' content is concentrated in recessions. A one standard deviation shock to our news measure during recessions predicts a change in the conditional average return on the DJIA of 12 basis points over one day."
2013,68,3,5/2013,MISCELLANEA,,,https://doi.org/10.1111/jofi.12033,https://doi.org/10.1111/jofi.12033,
2013,68,3,5/2013,ANNOUNCEMENTS,,,https://doi.org/10.1111/jofi.12066,https://doi.org/10.1111/jofi.12066,
2013,68,3,5/2013,The Maturity Rat Race—Erratum,,,https://doi.org/10.1111/jofi.12054,https://doi.org/10.1111/jofi.12054,
